month,loan_id,product,region,branch,disbursed_amount,outstanding_amount,dpd,due_date,payment_date,is_paid,customer_segment,charge_off_flag
2025-02-01,L00173,Home Loan,Central,B001,135721,127069,0,2025-02-03,2025-02-20,0,Standard,0
2025-03-01,L00173,Home Loan,Central,B001,135721,126794,0,2025-03-11,,0,Standard,0
2025-04-01,L00173,Home Loan,Central,B001,135721,125116,0,2025-04-01,2025-04-12,0,Standard,0
2025-05-01,L00173,Home Loan,Central,B001,135721,125116,0,2025-05-16,,0,Standard,0
2025-06-01,L00173,Home Loan,Central,B001,135721,121575,0,2025-06-08,2025-06-20,0,Standard,0
2025-07-01,L00173,Home Loan,Central,B001,135721,119945,0,2025-07-19,2025-07-03,1,Standard,0
2025-08-01,L00173,Home Loan,Central,B001,135721,116155,0,2025-08-05,2025-08-16,0,Standard,0
2025-09-01,L00173,Home Loan,Central,B001,135721,114793,0,2025-09-23,2025-09-02,1,Standard,0
2025-10-01,L00173,Home Loan,Central,B001,135721,110944,0,2025-10-27,2025-10-22,1,Standard,0
2024-11-01,L00174,Personal Loan,North,B002,23269,22573,0,2024-11-10,2024-11-02,1,Subprime,0
2024-12-01,L00174,Personal Loan,North,B002,23269,22573,0,2024-12-01,,0,Subprime,0
2025-01-01,L00174,Personal Loan,North,B002,23269,22205,0,2025-01-16,2025-01-19,0,Subprime,0
2025-02-01,L00174,Personal Loan,North,B002,23269,21758,0,2025-02-20,2025-02-03,1,Subprime,0
2025-03-01,L00174,Personal Loan,North,B002,23269,21295,0,2025-03-25,2025-03-04,1,Subprime,0
2025-04-01,L00174,Personal Loan,North,B002,23269,21295,0,2025-04-13,,0,Subprime,0
2025-05-01,L00174,Personal Loan,North,B002,23269,21295,0,2025-05-12,,0,Subprime,0
2025-06-01,L00174,Personal Loan,North,B002,23269,21295,0,2025-06-14,,0,Subprime,0
2025-07-01,L00174,Personal Loan,North,B002,23269,20994,0,2025-07-11,2025-07-15,0,Subprime,0
2025-08-01,L00174,Personal Loan,North,B002,23269,20994,0,2025-08-19,,0,Subprime,0
2025-09-01,L00174,Personal Loan,North,B002,23269,20607,0,2025-09-24,2025-09-25,0,Subprime,0
2025-10-01,L00174,Personal Loan,North,B002,23269,19942,0,2025-10-16,2025-10-04,1,Subprime,0
2024-11-01,L00175,Gold Loan,Central,B010,727372,710553,0,2024-11-23,2024-11-16,1,Subprime,0
2024-12-01,L00175,Gold Loan,Central,B010,727372,691044,0,2024-12-12,2024-12-02,1,Subprime,0
2025-01-01,L00175,Gold Loan,Central,B010,727372,669710,0,2025-01-27,2025-01-22,1,Subprime,0
2025-02-01,L00175,Gold Loan,Central,B010,727372,651595,0,2025-02-15,2025-02-11,1,Subprime,0
2025-03-01,L00175,Gold Loan,Central,B010,727372,641646,0,2025-03-25,2025-03-23,1,Subprime,0
2025-04-01,L00175,Gold Loan,Central,B010,727372,621636,0,2025-04-09,2025-04-16,0,Subprime,0
2025-05-01,L00175,Gold Loan,Central,B010,727372,607157,0,2025-05-05,2025-05-20,0,Subprime,0
2025-06-01,L00175,Gold Loan,Central,B010,727372,599750,0,2025-06-06,2025-06-25,0,Subprime,0
2025-07-01,L00175,Gold Loan,Central,B010,727372,590955,0,2025-07-20,2025-07-01,1,Subprime,0
2025-08-01,L00175,Gold Loan,Central,B010,727372,573784,0,2025-08-07,2025-08-11,0,Subprime,0
2025-09-01,L00175,Gold Loan,Central,B010,727372,552056,0,2025-09-09,2025-09-17,0,Subprime,0
2025-10-01,L00175,Gold Loan,Central,B010,727372,552056,0,2025-10-14,,0,Subprime,0
2024-11-01,L00176,Personal Loan,East,B010,919092,919092,30,2024-11-25,,0,Standard,0
2024-12-01,L00176,Personal Loan,East,B010,919092,908747,0,2024-12-19,2024-12-26,0,Standard,0
2025-01-01,L00176,Personal Loan,East,B010,919092,908747,30,2025-01-15,,0,Standard,0
2025-02-01,L00176,Personal Loan,East,B010,919092,908747,30,2025-02-11,,0,Standard,0
2025-03-01,L00176,Personal Loan,East,B010,919092,908747,60,2025-03-09,,0,Standard,0
2025-04-01,L00176,Personal Loan,East,B010,919092,908747,30,2025-04-08,,0,Standard,0
2025-05-01,L00176,Personal Loan,East,B010,919092,908747,30,2025-05-01,,0,Standard,0
2025-06-01,L00176,Personal Loan,East,B010,919092,908747,60,2025-06-27,,0,Standard,0
2025-07-01,L00176,Personal Loan,East,B010,919092,908747,30,2025-07-03,,0,Standard,0
2025-08-01,L00176,Personal Loan,East,B010,919092,908747,30,2025-08-18,,0,Standard,0
2025-09-01,L00176,Personal Loan,East,B010,919092,908747,60,2025-09-28,,0,Standard,0
2025-10-01,L00176,Personal Loan,East,B010,919092,908747,30,2025-10-10,,0,Standard,0
2024-11-01,L00177,Auto Loan,Central,B011,922385,897385,0,2024-11-18,2024-11-04,1,Subprime,0
2024-12-01,L00177,Auto Loan,Central,B011,922385,876058,0,2024-12-24,2024-12-18,1,Subprime,0
2025-01-01,L00177,Auto Loan,Central,B011,922385,873075,30,2025-01-14,,0,Subprime,0
2025-02-01,L00177,Auto Loan,Central,B011,922385,873075,0,2025-02-05,,0,Subprime,0
2025-03-01,L00177,Auto Loan,Central,B011,922385,860087,0,2025-03-09,2025-03-14,0,Subprime,0
2025-04-01,L00177,Auto Loan,Central,B011,922385,838106,0,2025-04-10,2025-04-18,0,Subprime,0
2025-05-01,L00177,Auto Loan,Central,B011,922385,838106,0,2025-05-05,,0,Subprime,0
2025-06-01,L00177,Auto Loan,Central,B011,922385,834554,30,2025-06-08,,0,Subprime,0
2025-07-01,L00177,Auto Loan,Central,B011,922385,819104,0,2025-07-06,2025-07-15,0,Subprime,0
2025-08-01,L00177,Auto Loan,Central,B011,922385,801003,0,2025-08-18,2025-08-04,1,Subprime,0
2025-09-01,L00177,Auto Loan,Central,B011,922385,801003,0,2025-09-12,,0,Subprime,0
2025-10-01,L00177,Auto Loan,Central,B011,922385,776941,0,2025-10-09,2025-10-20,0,Subprime,0
2024-11-01,L00178,Auto Loan,Central,B007,198504,194396,0,2024-11-06,2024-11-23,0,Subprime,0
2024-12-01,L00178,Auto Loan,Central,B007,198504,189023,0,2024-12-21,2024-12-11,1,Subprime,0
2025-01-01,L00178,Auto Loan,Central,B007,198504,185441,0,2025-01-26,2025-01-26,1,Subprime,0
2025-02-01,L00178,Auto Loan,Central,B007,198504,185441,0,2025-02-16,,0,Subprime,0
2025-03-01,L00178,Auto Loan,Central,B007,198504,185441,0,2025-03-08,,0,Subprime,0
2025-04-01,L00178,Auto Loan,Central,B007,198504,181992,0,2025-04-15,2025-04-21,0,Subprime,0
2025-05-01,L00178,Auto Loan,Central,B007,198504,179939,0,2025-05-07,2025-05-12,0,Subprime,0
2025-06-01,L00178,Auto Loan,Central,B007,198504,177925,0,2025-06-11,2025-06-27,0,Subprime,0
2025-07-01,L00178,Auto Loan,Central,B007,198504,177925,0,2025-07-05,,0,Subprime,0
2025-08-01,L00178,Auto Loan,Central,B007,198504,171986,0,2025-08-05,2025-08-18,0,Subprime,0
2025-09-01,L00178,Auto Loan,Central,B007,198504,171986,0,2025-09-20,,0,Subprime,0
2025-10-01,L00178,Auto Loan,Central,B007,198504,171986,0,2025-10-18,,0,Subprime,0
2024-11-01,L00179,Home Loan,West,B006,124107,121924,0,2024-11-05,2024-11-27,0,Standard,0
2024-12-01,L00179,Home Loan,West,B006,124107,121924,0,2024-12-14,,0,Standard,0
2025-01-01,L00179,Home Loan,West,B006,124107,120619,0,2025-01-24,2025-01-01,1,Standard,0
2025-02-01,L00179,Home Loan,West,B006,124107,120619,0,2025-02-03,,0,Standard,0
2025-03-01,L00179,Home Loan,West,B006,124107,117472,0,2025-03-12,2025-03-09,1,Standard,0
2025-04-01,L00179,Home Loan,West,B006,124107,116036,0,2025-04-19,2025-04-26,0,Standard,0
2025-05-01,L00179,Home Loan,West,B006,124107,112529,0,2025-05-25,2025-05-18,1,Standard,0
2025-06-01,L00179,Home Loan,West,B006,124107,112529,0,2025-06-19,,0,Standard,0
2025-07-01,L00179,Home Loan,West,B006,124107,112529,0,2025-07-04,,0,Standard,0
2025-08-01,L00179,Home Loan,West,B006,124107,110621,0,2025-08-14,2025-08-11,1,Standard,0
2025-09-01,L00179,Home Loan,West,B006,124107,109275,0,2025-09-19,2025-09-16,1,Standard,0
2025-10-01,L00179,Home Loan,West,B006,124107,105702,0,2025-10-04,2025-10-19,0,Standard,0
2024-11-01,L00180,Gold Loan,East,B007,438751,428828,0,2024-11-19,2024-11-04,1,Prime,0
2024-12-01,L00180,Gold Loan,East,B007,438751,428828,30,2024-12-07,,0,Prime,0
2025-01-01,L00180,Gold Loan,East,B007,438751,428828,0,2025-01-27,,0,Prime,0
2025-02-01,L00180,Gold Loan,East,B007,438751,428828,0,2025-02-17,,0,Prime,0
2025-03-01,L00180,Gold Loan,East,B007,438751,420670,0,2025-03-16,2025-03-02,1,Prime,0
2025-04-01,L00180,Gold Loan,East,B007,438751,415088,0,2025-04-27,2025-04-12,1,Prime,0
2025-05-01,L00180,Gold Loan,East,B007,438751,405292,0,2025-05-19,2025-05-08,1,Prime,0
2025-06-01,L00180,Gold Loan,East,B007,438751,400892,0,2025-06-09,2025-06-16,0,Prime,0
2025-07-01,L00180,Gold Loan,East,B007,438751,391445,0,2025-07-24,2025-07-05,1,Prime,0
2025-08-01,L00180,Gold Loan,East,B007,438751,386705,0,2025-08-22,2025-08-23,0,Prime,0
2025-09-01,L00180,Gold Loan,East,B007,438751,381151,0,2025-09-24,2025-09-13,1,Prime,0
2025-10-01,L00180,Gold Loan,East,B007,438751,370470,0,2025-10-19,2025-10-07,1,Prime,0
2024-11-01,L00181,Education Loan,Central,B001,490459,477849,0,2024-11-05,2024-11-21,0,Prime,0
2024-12-01,L00181,Education Loan,Central,B001,490459,466272,0,2024-12-14,2024-12-17,0,Prime,0
2025-01-01,L00181,Education Loan,Central,B001,490459,457904,0,2025-01-21,2025-01-13,1,Prime,0
2025-02-01,L00181,Education Loan,Central,B001,490459,443690,0,2025-02-22,2025-02-16,1,Prime,0
2025-03-01,L00181,Education Loan,Central,B001,490459,431121,0,2025-03-14,2025-03-02,1,Prime,0
2025-04-01,L00181,Education Loan,Central,B001,490459,425134,0,2025-04-17,2025-04-14,1,Prime,0
2025-05-01,L00181,Education Loan,Central,B001,490459,415588,0,2025-05-06,2025-05-01,1,Prime,0
2025-06-01,L00181,Education Loan,Central,B001,490459,408484,0,2025-06-15,2025-06-21,0,Prime,0
2025-07-01,L00181,Education Loan,Central,B001,490459,400935,0,2025-07-27,2025-07-13,1,Prime,0
2025-08-01,L00181,Education Loan,Central,B001,490459,389702,0,2025-08-05,2025-08-08,0,Prime,0
2025-09-01,L00181,Education Loan,Central,B001,490459,383721,0,2025-09-18,2025-09-05,1,Prime,0
2025-10-01,L00181,Education Loan,Central,B001,490459,372360,0,2025-10-23,2025-10-28,0,Prime,0
2024-11-01,L00182,Auto Loan,North,B013,259238,259238,30,2024-11-19,,0,Subprime,0
2024-12-01,L00182,Auto Loan,North,B013,259238,259238,0,2024-12-09,,0,Subprime,0
2025-01-01,L00182,Auto Loan,North,B013,259238,251867,0,2025-01-20,2025-01-17,1,Subprime,0
2025-02-01,L00182,Auto Loan,North,B013,259238,247578,0,2025-02-01,2025-02-01,1,Subprime,0
2025-03-01,L00182,Auto Loan,North,B013,259238,243983,0,2025-03-19,2025-03-16,1,Subprime,0
2025-04-01,L00182,Auto Loan,North,B013,259238,237219,0,2025-04-25,2025-04-23,1,Subprime,0
2025-05-01,L00182,Auto Loan,North,B013,259238,237219,0,2025-05-22,,0,Subprime,0
2025-06-01,L00182,Auto Loan,North,B013,259238,232944,0,2025-06-16,2025-06-08,1,Subprime,0
2025-07-01,L00182,Auto Loan,North,B013,259238,227795,0,2025-07-25,2025-07-11,1,Subprime,0
2025-08-01,L00182,Auto Loan,North,B013,259238,220558,0,2025-08-23,2025-08-19,1,Subprime,0
2025-09-01,L00182,Auto Loan,North,B013,259238,212802,0,2025-09-07,2025-09-18,0,Subprime,0
2025-10-01,L00182,Auto Loan,North,B013,259238,209066,0,2025-10-18,2025-10-05,1,Subprime,0
2024-11-01,L00183,Gold Loan,North,B011,194767,190315,0,2024-11-19,2024-11-09,1,Standard,0
2024-12-01,L00183,Gold Loan,North,B011,194767,185985,0,2024-12-03,2024-12-08,0,Standard,0
2025-01-01,L00183,Gold Loan,North,B011,194767,180383,0,2025-01-20,2025-01-21,0,Standard,0
2025-02-01,L00183,Gold Loan,North,B011,194767,175486,0,2025-02-09,2025-02-22,0,Standard,0
2025-03-01,L00183,Gold Loan,North,B011,194767,175486,0,2025-03-16,,0,Standard,0
2025-04-01,L00183,Gold Loan,North,B011,194767,169936,0,2025-04-03,2025-04-08,0,Standard,0
2025-05-01,L00183,Gold Loan,North,B011,194767,169936,0,2025-05-12,,0,Standard,0
2025-06-01,L00183,Gold Loan,North,B011,194767,165762,0,2025-06-24,2025-06-21,1,Standard,0
2025-07-01,L00183,Gold Loan,North,B011,194767,163639,0,2025-07-27,2025-07-24,1,Standard,0
2025-08-01,L00183,Gold Loan,North,B011,194767,161453,0,2025-08-07,2025-08-15,0,Standard,0
2025-09-01,L00183,Gold Loan,North,B011,194767,158711,0,2025-09-02,2025-09-24,0,Standard,0
2025-10-01,L00183,Gold Loan,North,B011,194767,158711,0,2025-10-10,,0,Standard,0
2024-11-01,L00184,Auto Loan,Central,B006,57352,56578,0,2024-11-06,2024-11-18,0,Standard,0
2024-12-01,L00184,Auto Loan,Central,B006,57352,56578,0,2024-12-03,,0,Standard,0
2025-01-01,L00184,Auto Loan,Central,B006,57352,55700,0,2025-01-08,2025-01-06,1,Standard,0
2025-02-01,L00184,Auto Loan,Central,B006,57352,54096,0,2025-02-22,2025-02-19,1,Standard,0
2025-03-01,L00184,Auto Loan,Central,B006,57352,52912,0,2025-03-15,2025-03-20,0,Standard,0
2025-04-01,L00184,Auto Loan,Central,B006,57352,51427,0,2025-04-14,2025-04-27,0,Standard,0
2025-05-01,L00184,Auto Loan,Central,B006,57352,51427,0,2025-05-07,,0,Standard,0
2025-06-01,L00184,Auto Loan,Central,B006,57352,50321,0,2025-06-10,2025-06-18,0,Standard,0
2025-07-01,L00184,Auto Loan,Central,B006,57352,49484,0,2025-07-26,2025-07-02,1,Standard,0
2025-08-01,L00184,Auto Loan,Central,B006,57352,47868,0,2025-08-04,2025-08-13,0,Standard,0
2025-09-01,L00184,Auto Loan,Central,B006,57352,46677,0,2025-09-05,2025-09-06,0,Standard,0
2025-10-01,L00184,Auto Loan,Central,B006,57352,45480,0,2025-10-02,2025-10-20,0,Standard,0
2024-11-01,L00185,Gold Loan,South,B005,66292,66292,60,2024-11-17,,0,Prime,0
2024-12-01,L00185,Gold Loan,South,B005,66292,66292,30,2024-12-05,,0,Prime,0
2025-01-01,L00185,Gold Loan,South,B005,66292,66292,60,2025-01-16,,0,Prime,0
2025-02-01,L00185,Gold Loan,South,B005,66292,66292,30,2025-02-08,,0,Prime,0
2025-03-01,L00185,Gold Loan,South,B005,66292,66292,60,2025-03-05,,0,Prime,0
2025-04-01,L00185,Gold Loan,South,B005,66292,66292,60,2025-04-24,,0,Prime,0
2025-05-01,L00185,Gold Loan,South,B005,66292,66292,60,2025-05-25,,0,Prime,0
2025-06-01,L00185,Gold Loan,South,B005,66292,66292,30,2025-06-28,,0,Prime,0
2025-07-01,L00185,Gold Loan,South,B005,66292,66292,60,2025-07-01,,0,Prime,0
2025-08-01,L00185,Gold Loan,South,B005,66292,66292,30,2025-08-28,,0,Prime,0
2025-09-01,L00185,Gold Loan,South,B005,66292,66292,60,2025-09-11,,0,Prime,0
2025-10-01,L00185,Gold Loan,South,B005,66292,66292,30,2025-10-03,,0,Prime,0
2024-11-01,L00186,Home Loan,West,B002,51983,50645,0,2024-11-18,2024-11-02,1,Subprime,0
2024-12-01,L00186,Home Loan,West,B002,51983,49800,0,2024-12-24,2024-12-12,1,Subprime,0
2025-01-01,L00186,Home Loan,West,B002,51983,48977,0,2025-01-17,2025-01-25,0,Subprime,0
2025-02-01,L00186,Home Loan,West,B002,51983,47896,0,2025-02-05,2025-02-19,0,Subprime,0
2025-03-01,L00186,Home Loan,West,B002,51983,46520,0,2025-03-25,2025-03-06,1,Subprime,0
2025-04-01,L00186,Home Loan,West,B002,51983,45959,0,2025-04-02,2025-04-16,0,Subprime,0
2025-05-01,L00186,Home Loan,West,B002,51983,45168,0,2025-05-20,2025-05-22,0,Subprime,0
2025-06-01,L00186,Home Loan,West,B002,51983,44112,0,2025-06-11,2025-06-24,0,Subprime,0
2025-07-01,L00186,Home Loan,West,B002,51983,43437,0,2025-07-19,2025-07-14,1,Subprime,0
2025-08-01,L00186,Home Loan,West,B002,51983,42537,0,2025-08-11,2025-08-02,1,Subprime,0
2025-09-01,L00186,Home Loan,West,B002,51983,41275,0,2025-09-13,2025-09-18,0,Subprime,0
2025-10-01,L00186,Home Loan,West,B002,51983,39866,0,2025-10-07,2025-10-20,0,Subprime,0
2024-11-01,L00187,Personal Loan,South,B012,46357,46357,0,2024-11-20,,0,Prime,0
2024-12-01,L00187,Personal Loan,South,B012,46357,45150,0,2024-12-05,2024-12-09,0,Prime,0
2025-01-01,L00187,Personal Loan,South,B012,46357,45150,0,2025-01-09,,0,Prime,0
2025-02-01,L00187,Personal Loan,South,B012,46357,44447,0,2025-02-01,2025-02-24,0,Prime,0
2025-03-01,L00187,Personal Loan,South,B012,46357,43506,0,2025-03-16,2025-03-08,1,Prime,0
2025-04-01,L00187,Personal Loan,South,B012,46357,42795,0,2025-04-17,2025-04-13,1,Prime,0
2025-05-01,L00187,Personal Loan,South,B012,46357,42058,0,2025-05-23,2025-05-22,1,Prime,0
2025-06-01,L00187,Personal Loan,South,B012,46357,41217,0,2025-06-22,2025-06-10,1,Prime,0
2025-07-01,L00187,Personal Loan,South,B012,46357,41217,0,2025-07-14,,0,Prime,0
2025-08-01,L00187,Personal Loan,South,B012,46357,39863,0,2025-08-14,2025-08-10,1,Prime,0
2025-09-01,L00187,Personal Loan,South,B012,46357,39863,0,2025-09-02,,0,Prime,0
2025-10-01,L00187,Personal Loan,South,B012,46357,39863,0,2025-10-12,,0,Prime,0
2024-11-01,L00188,Auto Loan,West,B002,537556,526338,0,2024-11-24,2024-11-11,1,Subprime,0
2024-12-01,L00188,Auto Loan,West,B002,537556,526111,0,2024-12-28,,0,Subprime,0
2025-01-01,L00188,Auto Loan,West,B002,537556,526111,0,2025-01-09,,0,Subprime,0
2025-02-01,L00188,Auto Loan,West,B002,537556,526111,0,2025-02-01,,0,Subprime,0
2025-03-01,L00188,Auto Loan,West,B002,537556,510175,0,2025-03-17,2025-03-27,0,Subprime,0
2025-04-01,L00188,Auto Loan,West,B002,537556,504138,0,2025-04-15,2025-04-23,0,Subprime,0
2025-05-01,L00188,Auto Loan,West,B002,537556,495630,0,2025-05-22,2025-05-28,0,Subprime,0
2025-06-01,L00188,Auto Loan,West,B002,537556,495630,0,2025-06-25,,0,Subprime,0
2025-07-01,L00188,Auto Loan,West,B002,537556,487869,0,2025-07-23,2025-07-24,0,Subprime,0
2025-08-01,L00188,Auto Loan,West,B002,537556,476837,0,2025-08-04,2025-08-15,0,Subprime,0
2025-09-01,L00188,Auto Loan,West,B002,537556,468870,0,2025-09-18,2025-09-07,1,Subprime,0
2025-10-01,L00188,Auto Loan,West,B002,537556,456571,0,2025-10-16,2025-10-13,1,Subprime,0
2024-11-01,L00189,Education Loan,West,B002,387500,387500,0,2024-11-03,,0,Standard,0
2024-12-01,L00189,Education Loan,West,B002,387500,387500,0,2024-12-25,,0,Standard,0
2025-01-01,L00189,Education Loan,West,B002,387500,378043,0,2025-01-28,2025-01-18,1,Standard,0
2025-02-01,L00189,Education Loan,West,B002,387500,366440,0,2025-02-06,2025-02-01,1,Standard,0
2025-03-01,L00189,Education Loan,West,B002,387500,361574,0,2025-03-25,2025-03-18,1,Standard,0
2025-04-01,L00189,Education Loan,West,B002,387500,354039,0,2025-04-08,2025-04-11,0,Standard,0
2025-05-01,L00189,Education Loan,West,B002,387500,354039,0,2025-05-10,,0,Standard,0
2025-06-01,L00189,Education Loan,West,B002,387500,354039,0,2025-06-01,,0,Standard,0
2025-07-01,L00189,Education Loan,West,B002,387500,349574,0,2025-07-12,2025-07-02,1,Standard,0
2025-08-01,L00189,Education Loan,West,B002,387500,341243,0,2025-08-28,2025-08-25,1,Standard,0
2025-09-01,L00189,Education Loan,West,B002,387500,334711,0,2025-09-08,2025-09-16,0,Standard,0
2025-10-01,L00189,Education Loan,West,B002,387500,325234,0,2025-10-14,2025-10-27,0,Standard,0
2024-11-01,L00190,Personal Loan,Central,B012,902649,886072,0,2024-11-15,2024-11-11,1,Prime,0
2024-12-01,L00190,Personal Loan,Central,B012,902649,871739,0,2024-12-23,2024-12-24,0,Prime,0
2025-01-01,L00190,Personal Loan,Central,B012,902649,851331,0,2025-01-24,2025-01-12,1,Prime,0
2025-02-01,L00190,Personal Loan,Central,B012,902649,851331,0,2025-02-16,,0,Prime,0
2025-03-01,L00190,Personal Loan,Central,B012,902649,828831,0,2025-03-17,2025-03-04,1,Prime,0
2025-04-01,L00190,Personal Loan,Central,B012,902649,828831,0,2025-04-02,,0,Prime,0
2025-05-01,L00190,Personal Loan,Central,B012,902649,818209,0,2025-05-12,2025-05-20,0,Prime,0
2025-06-01,L00190,Personal Loan,Central,B012,902649,803399,0,2025-06-05,2025-06-03,1,Prime,0
2025-07-01,L00190,Personal Loan,Central,B012,902649,803399,0,2025-07-06,,0,Prime,0
2025-08-01,L00190,Personal Loan,Central,B012,902649,786498,0,2025-08-14,2025-08-06,1,Prime,0
2025-09-01,L00190,Personal Loan,Central,B012,902649,765843,0,2025-09-16,2025-09-18,0,Prime,0
2025-10-01,L00190,Personal Loan,Central,B012,902649,765843,0,2025-10-17,,0,Prime,0
2024-11-01,L00191,Home Loan,West,B004,1300632,1267330,0,2024-11-26,2024-11-15,1,Standard,0
2024-12-01,L00191,Home Loan,West,B004,1300632,1235162,0,2024-12-28,2024-12-18,1,Standard,0
2025-01-01,L00191,Home Loan,West,B004,1300632,1206171,0,2025-01-07,2025-01-12,0,Standard,0
2025-02-01,L00191,Home Loan,West,B004,1300632,1192696,0,2025-02-12,2025-02-23,0,Standard,0
2025-03-01,L00191,Home Loan,West,B004,1300632,1158795,0,2025-03-19,2025-03-03,1,Standard,0
2025-04-01,L00191,Home Loan,West,B004,1300632,1119987,0,2025-04-01,2025-04-15,0,Standard,0
2025-05-01,L00191,Home Loan,West,B004,1300632,1090755,0,2025-05-25,2025-05-19,1,Standard,0
2025-06-01,L00191,Home Loan,West,B004,1300632,1090755,0,2025-06-19,,0,Standard,0
2025-07-01,L00191,Home Loan,West,B004,1300632,1058343,0,2025-07-21,2025-07-20,1,Standard,0
2025-08-01,L00191,Home Loan,West,B004,1300632,1037649,0,2025-08-28,2025-08-17,1,Standard,0
2025-09-01,L00191,Home Loan,West,B004,1300632,1018187,0,2025-09-13,2025-09-19,0,Standard,0
2025-10-01,L00191,Home Loan,West,B004,1300632,1018187,0,2025-10-01,,0,Standard,0
2024-11-01,L00192,Home Loan,Central,B009,46158,44977,0,2024-11-07,2024-11-27,0,Subprime,0
2024-12-01,L00192,Home Loan,Central,B009,46158,44977,0,2024-12-05,,0,Subprime,0
2025-01-01,L00192,Home Loan,Central,B009,46158,44495,0,2025-01-02,2025-01-23,0,Subprime,0
2025-02-01,L00192,Home Loan,Central,B009,46158,43648,0,2025-02-21,2025-02-25,0,Subprime,0
2025-03-01,L00192,Home Loan,Central,B009,46158,42668,0,2025-03-06,2025-03-10,0,Subprime,0
2025-04-01,L00192,Home Loan,Central,B009,46158,41595,0,2025-04-20,2025-04-22,0,Subprime,0
2025-05-01,L00192,Home Loan,Central,B009,46158,40435,0,2025-05-17,2025-05-18,0,Subprime,0
2025-06-01,L00192,Home Loan,Central,B009,46158,39088,0,2025-06-27,2025-06-12,1,Subprime,0
2025-07-01,L00192,Home Loan,Central,B009,46158,39088,0,2025-07-05,,0,Subprime,0
2025-08-01,L00192,Home Loan,Central,B009,46158,39088,0,2025-08-26,,0,Subprime,0
2025-09-01,L00192,Home Loan,Central,B009,46158,38381,0,2025-09-22,2025-09-22,1,Subprime,0
2025-10-01,L00192,Home Loan,Central,B009,46158,37853,0,2025-10-13,2025-10-21,0,Subprime,0
2024-11-01,L00193,Auto Loan,West,B006,470373,470373,0,2024-11-22,,0,Prime,0
2024-12-01,L00193,Auto Loan,West,B006,470373,464539,0,2024-12-11,2024-12-25,0,Prime,0
2025-01-01,L00193,Auto Loan,West,B006,470373,454308,0,2025-01-13,2025-01-08,1,Prime,0
2025-02-01,L00193,Auto Loan,West,B006,470373,441565,0,2025-02-09,2025-02-02,1,Prime,0
2025-03-01,L00193,Auto Loan,West,B006,470373,430580,0,2025-03-25,2025-03-01,1,Prime,0
2025-04-01,L00193,Auto Loan,West,B006,470373,424778,0,2025-04-13,2025-04-02,1,Prime,0
2025-05-01,L00193,Auto Loan,West,B006,470373,418256,0,2025-05-07,2025-05-22,0,Prime,0
2025-06-01,L00193,Auto Loan,West,B006,470373,418101,0,2025-06-27,,0,Prime,0
